date,equity,benchmark
2021-02-17,1084404.4697042855,2106946.8105243235
2021-02-18,1081843.4697042855,2097734.8728626412
2021-02-19,1078902.4697042855,2088586.0306643948
2021-02-22,1062563.6351100854,2034450.1230361534
2021-02-23,1046935.8838241855,2028392.9585462804
2021-02-24,1048231.8838241855,2045113.256356868
2021-02-25,1046011.8838241855,1973815.3826739856
2021-02-26,1047031.8838241855,1982080.888384125
2021-03-01,1048955.7011801857,2041706.101331314
2021-03-02,1049657.7011801857,2008959.555807937
2021-03-03,1043729.7011801855,1950659.3475929082
2021-03-04,1034195.7011801855,1918733.0430942015
2021-03-05,1036619.2688321855,1947630.7653479713
2021-03-08,1036313.2688321855,1892485.330304751
2021-03-09,1039049.2688321855,1967127.2635497504
2021-03-10,1035363.7994291856,1961511.7673039306
2021-03-11,1033485.7994291856,2006688.119124235
2021-03-12,1036992.7994291856,1990409.4895577005
2021-03-15,1042929.7994291856,2011672.6607356928
2021-03-16,1044501.7994291856,2022714.366837024
2021-03-17,1043352.7994291856,2031042.9680106
2021-03-18,1037475.7994291856,1968830.8410625276
2021-03-19,1032381.7994291856,1975771.3420405071
2021-03-22,1037254.0988023856,2010284.560540097
2021-03-23,1025451.8668162856,2001514.2911224682
2021-03-24,1025701.2373582857,1967758.2181841123
2021-03-25,1032638.5706636857,1964351.0631585587
2021-03-26,1052482.5314901536,1993816.6445832544
2021-03-29,1052048.5314901536,1993248.7854123288
2021-03-30,1045695.5314901536,1983216.606725976
2021-03-31,1041682.5314901536,2013565.5246387785
2021-04-01,1045481.5314901537,2047889.4567480595
2021-04-05,1053325.5314901536,2088775.3170547038
2021-04-06,1051224.0314901536,2087324.1213956715
2021-04-07,1050405.5314901536,2092371.7584705658
2021-04-08,1048428.5314901537,2114202.7888194835
2021-04-09,1055515.5314901536,2127011.1678970284
2021-04-12,1057159.5314901536,2124234.9675058364
2021-04-13,1053499.5314901536,2149031.4846362546
2021-04-14,1054348.5314901536,2123225.4400908574
2021-04-15,1060918.5314901536,2155404.126443309
2021-04-16,1069415.5314901536,2157927.944980756
2021-04-19,1070486.952911154,2138179.064925232
2021-04-20,1066648.9529111537,2122594.4854564955
2021-04-21,1076771.9529111537,2140765.978926115
2021-04-22,1069111.952911154,2114959.934380718
2021-04-23,1077821.9529111537,2141586.2199507854
2021-04-26,1065915.952911154,2155530.317370181
2021-04-27,1065486.9529111537,2146192.1887816265
2021-04-28,1059175.952911154,2138936.2104864656
2021-04-29,1068487.0903427536,2146633.8570256797
2021-04-30,1066188.0560015538,2132563.568679412
2021-05-03,1073950.4492555535,2121206.3852608996
2021-05-04,1070633.4492555535,2083033.6298820113
2021-05-05,1070555.4515387537,2076030.0334405955
2021-05-06,1086065.4407271538,2091677.7083727678
2021-05-07,1094604.4407271538,2108650.3880371
2021-05-10,1089231.4407271538,2055397.8168969648
2021-05-11,1082358.4407271538,2052558.5210423372
2021-05-12,1068349.4407271536,1999432.1408290742
2021-05-13,1079207.6082647536,2014890.529370938
2021-05-14,1090487.6082647536,2059372.831093444
2021-05-17,1082957.6082647536,2046879.9293330808
2021-05-18,1072969.6082647536,2033062.022840558
2021-05-19,1070747.3850061537,2035396.5549876962
2021-05-20,1075436.9975203536,2074768.1241718717
2021-05-21,1074723.9975203536,2063284.7498264874
2021-05-24,1076852.9975203536,2097987.2547163856
2021-05-25,1074092.9975203536,2100889.6460344503
2021-05-26,1073224.9975203536,2108208.719793047
2021-05-27,1075447.9975203536,2100321.786863524
2021-05-28,1072652.2771118537,2106946.8105243235
2021-06-01,1072920.2771118537,2099943.214082907
2021-06-02,1077336.2771118537,2104044.419206259
2021-06-03,1079899.2771118537,2082150.2933939046
2021-06-04,1084812.2771118537,2117483.752918165
2021-06-07,1136719.8509488537,2123793.299261783
2021-06-08,1138130.8509488537,2124802.8266767617
2021-06-09,1133245.8220488536,2125307.590384251
2021-06-10,1138361.8220488536,2147454.0980503503
2021-06-11,1138349.8569014538,2153069.59429617
2021-06-14,1135653.8569014538,2173701.8108398006
2021-06-15,1136961.8569014538,2159505.33156666
2021-06-16,1126565.8569014538,2151618.398637138
2021-06-17,1125725.8569014538,2178938.734305003
2021-06-18,1108914.8206727537,2161839.8637137986
2021-06-21,1111549.3159395538,2172755.3788882582
2021-06-22,1116459.3159395538,2193009.022651271
2021-06-23,1117811.9400195538,2194081.6455296865
2021-06-24,1125692.9400195538,2207647.170168465
2021-06-25,1125916.9139495539,2204934.065240709
2021-06-28,1130671.8396171539,2231749.637201085
2021-06-29,1138110.8396171539,2239825.8565209163
2021-06-30,1147949.8396171539,2236292.51056849
2021-07-01,1153240.8396171539,2237175.8470565965
2021-07-02,1163793.8396171539,2262855.700675121
2021-07-06,1156432.8396171539,2272635.497507729
2021-07-07,1159130.3228071537,2277430.7527288785
2021-07-08,1157001.3228071537,2263675.9416997917
2021-07-09,1170509.3228071537,2277809.3255094956
2021-07-12,1172940.3228071537,2286705.785853997
2021-07-13,1166023.3228071537,2286705.785853997
2021-07-14,1163495.4425204538,2290806.9909773483
2021-07-15,1157752.7495118538,2274717.6478011226
2021-07-16,1150546.7495118538,2256293.772477759
2021-07-19,1141017.7495118538,2237806.8016909584
2021-07-20,1144635.9571984538,2263802.132626664
2021-07-21,1147960.0823145541,2281279.5759984856
2021-07-22,1155131.940612554,2296359.3917597323
2021-07-23,1170905.940612554,2323174.9637201084
2021-07-26,1161137.028220554,2325004.7321597575
2021-07-27,1154933.028220554,2299387.9740046686
2021-07-28,1163026.466357654,2308221.338885734
2021-07-29,1183067.466357654,2312322.5440090857
2021-07-30,1174168.466357654,2300271.3104927754
2021-08-02,1175415.1089957543,2300460.596883084
2021-08-03,1189948.108995754,2314404.6943024797
2021-08-04,1193305.4327667542,2317748.753864597
2021-08-05,1209041.290016154,2332449.9968452267
2021-08-06,1198904.1893703542,2322228.5317685655
2021-08-09,1201278.869928754,2326519.023282226
2021-08-10,1196820.8699287542,2314593.9806927876
2021-08-11,1198651.0238871542,2310618.966496309
2021-08-12,1196545.0238871542,2318947.5676698843
2021-08-13,1203429.0238871542,2327086.8824531515
2021-08-16,1205523.8939883541,2328096.4098681305
2021-08-17,1191140.8939883541,2307590.3842513724
2021-08-18,1177510.7628783542,2285380.781121837
2021-08-19,1190699.287918454,2296422.4872231684
2021-08-20,1199293.2525438801,2320209.476938608
2021-08-23,1206196.95775138,2354911.9818285066
2021-08-24,1207885.95775138,2362104.864660231
2021-08-25,1209028.8762141801,2364817.969587987
2021-08-26,1207692.8762141801,2349801.2492901757
2021-08-27,1221765.6432578801,2372641.8070540726
2021-08-30,1229429.91405658,2399268.09262414
2021-08-31,1228646.2538910802,2397312.1332576186
2021-09-01,1226961.2538910802,2401287.147454098
2021-09-02,1225925.2781834803,2400151.4291122463
2021-09-03,1231890.0552994802,2407533.5983342794
2021-09-07,1219186.0552994802,2410940.7533598333
2021-09-08,1216807.6409849802,2402549.056722821
2021-09-09,1214795.7821849803,2394283.5510126823
2021-09-10,1206553.2513049804,2376112.057543062
2021-09-13,1202029.2434281802,2374471.5754937218
2021-09-14,1205121.4623361803,2367720.3609060505
2021-09-15,1213906.8355951803,2385323.995204745
2021-09-16,1225571.6557543804,2386964.4772540852
2021-09-17,1213908.6557543804,2358697.709634677
2021-09-20,1195989.2939835803,2307401.0978610637
2021-09-21,1205720.0014956803,2310240.3937156913
2021-09-22,1220912.4734361803,2331819.042210865
2021-09-23,1224895.4734361803,2353334.5952426023
2021-09-24,1227800.4734361803,2355542.936462868
2021-09-27,1213474.3315701804,2336740.488358887
2021-09-28,1178565.7232538804,2270616.442677771
2021-09-29,1181283.6010626804,2266893.8103350364
2021-09-30,1179928.3046962803,2258565.209161461
2021-10-01,1182313.5967146803,2272572.402044293
2021-10-04,1180635.5967146803,2224872.2316865413
2021-10-05,1189885.5967146803,2254905.6722821626
2021-10-06,1191604.5967146803,2269354.533409048
2021-10-07,1191601.5967146803,2290176.036342987
2021-10-08,1190220.5967146803,2278755.7574610384
2021-10-11,1189824.5967146803,2261278.3140892168
