screen_date,rank,symbol,score
2023-09-07,1,CDW,0.0
2023-09-12,1,FANG,0.0
2023-09-18,1,APP,0.0
2023-09-20,1,AMGN,0.0
2023-10-04,1,PCAR,0.0
2023-10-11,1,AMGN,0.0
2023-10-12,1,FANG,0.0
2023-10-16,1,VRTX,0.0
2023-10-17,1,VRTX,0.0
2023-11-06,1,VRTX,0.0
2023-11-07,1,CTAS,0.0
2023-11-30,1,LULU,0.0
2023-12-04,1,PCAR,0.0
2023-12-06,1,FAST,0.0
2023-12-11,1,LRCX,0.5320897703991603
2023-12-11,2,MAR,0.23119396614859278
2023-12-11,3,ASML,-0.19860206932377666
2023-12-11,4,CTSH,-0.5646816672239764
2023-12-13,1,NFLX,0.9600320421597014
2023-12-13,2,TTWO,0.3062833599812432
2023-12-13,3,PAYX,0.14095835192757386
2023-12-13,4,CTSH,-0.10329087143180243
2023-12-13,5,XEL,-1.3039828826367161
2023-12-14,1,DDOG,1.3059032528668557
2023-12-14,2,KLAC,0.8262745048826396
2023-12-14,3,CDW,-0.10916850828629521
2023-12-14,4,TTWO,-0.13064994065128788
2023-12-14,5,FAST,-0.32173326905842153
2023-12-14,6,CTSH,-0.3850128684804462
2023-12-14,7,CSGP,-1.185613171273044
2024-01-02,1,REGN,5.551115123125783e-17
2024-01-02,2,MNST,-5.551115123125783e-17
2024-01-12,1,CTSH,0.0
2024-01-16,1,CDNS,0.0
2024-01-17,1,DDOG,0.0
2024-01-18,1,MAR,0.0
2024-01-19,1,TXN,0.0
2024-01-19,2,CINF,0.0
2024-01-22,1,TEAM,0.8926602331611821
2024-01-22,2,ASML,0.17199939445051388
2024-01-22,3,FTNT,-1.0646596276116957
2024-01-23,1,PCAR,0.7071067811865476
2024-01-23,2,CINF,-0.7071067811865476
2024-01-25,1,CTSH,0.0
2024-01-25,2,CSX,0.0
2024-01-26,1,CSX,0.7071067811865475
2024-01-26,2,MDLZ,-0.7071067811865475
2024-01-29,1,MDLZ,0.0
2024-01-30,1,VRTX,0.7071067811865475
2024-01-30,2,MDLZ,-0.7071067811865475
2024-02-06,1,FTNT,0.7071067811865475
2024-02-06,2,CTSH,-0.7071067811865475
2024-02-07,1,CDW,0.7071067811865475
2024-02-07,2,ORLY,-0.7071067811865475
2024-02-08,1,EXPE,1.0501719488035444
2024-02-08,2,TTWO,-0.12534392360733435
2024-02-08,3,PEP,-0.92482802519621
2024-02-12,1,DDOG,0.0
2024-02-22,1,AVGO,1.0946121736394525
2024-02-22,2,MELI,-0.24355479947980846
2024-02-22,3,SNPS,-0.8510573741596443
2024-02-23,1,CSX,0.0
2024-02-26,1,MU,0.7071067811865475
2024-02-26,2,WDAY,-0.7071067811865475
2024-02-27,1,EBAY,0.0
2024-02-29,1,CINF,0.7071067811865475
2024-02-29,2,MNST,-0.7071067811865475
2024-03-01,1,ISRG,0.0
2024-03-04,1,FAST,0.0
2024-03-06,1,CINF,0.0
2024-03-14,1,MSFT,0.0
2024-03-15,1,PCAR,0.925342545167843
2024-03-15,2,FANG,0.11713776440909655
2024-03-15,3,CINF,-1.042480309576939
2024-03-21,1,SNPS,0.0
2024-03-27,1,AZN,0.0
2024-04-24,1,TXN,0.7071067811865476
2024-04-24,2,PEP,-0.7071067811865476
2024-04-25,1,TXN,0.0
2024-04-26,1,DDOG,0.0
2024-04-29,1,PYPL,0.0
2024-04-30,1,PYPL,0.0
2024-05-01,1,EXC,0.0
2024-05-07,1,EXC,0.0
2024-05-14,1,EXC,0.0
2024-05-23,1,SNPS,0.0
2024-05-31,1,KDP,0.7071067811865476
2024-05-31,2,BKR,-0.7071067811865476
2024-06-05,1,ISRG,0.0
2024-06-14,1,NFLX,0.0
2024-06-20,1,HON,0.0
2024-06-21,1,GOOGL,1.0704243165626044
2024-06-21,2,GOOG,1.0096336170015787
2024-06-21,3,NFLX,0.9915002785689743
2024-06-21,4,VRSK,0.17793340122700121
2024-06-21,5,REGN,-0.07193811514288337
2024-06-21,6,MSFT,-0.26231160903779815
2024-06-21,7,BKNG,-0.4005892729995274
2024-06-21,8,HON,-1.0904546516628129
2024-06-21,9,ROP,-1.4241979645171368
2024-06-25,1,ISRG,0.0
2024-06-26,1,AMZN,0.0
2024-06-28,1,ISRG,0.7071067811865476
2024-06-28,2,CHTR,-0.7071067811865476
2024-07-10,1,EA,0.0
2024-07-19,1,ISRG,0.0
2024-07-30,1,EA,0.7071067811865475
2024-07-30,2,CTSH,-0.7071067811865475
2024-07-31,1,EA,0.0
2024-07-31,2,EBAY,0.0
2024-08-01,1,VRTX,0.6526695838452098
2024-08-01,2,EBAY,0.14994400893824134
2024-08-01,3,CTSH,-0.8026135927834512
2024-08-02,1,TMUS,0.5386047474002184
2024-08-02,2,AZN,0.33849764577176517
2024-08-02,3,MELI,-0.8771023931719837
2024-08-05,1,MELI,0.0
2024-08-12,1,AZN,0.0
2024-08-30,1,CINF,0.0
2024-09-03,1,KDP,5.551115123125783e-17
2024-09-03,2,GILD,-5.551115123125783e-17
2024-09-09,1,CTAS,0.0
2024-09-10,1,XEL,0.0
2024-09-11,1,EXC,0.0
2024-09-12,1,XEL,1.0061466527517553
2024-09-12,2,ADBE,-0.30046668311890423
2024-09-12,3,EXC,-0.7056799696328513
2024-09-18,1,DASH,0.0
2024-09-19,1,BKR,5.551115123125783e-17
2024-09-19,2,ODFL,-5.551115123125783e-17
2024-09-20,1,GILD,1.1118813591389758
2024-09-20,2,AMGN,0.4430587466564056
2024-09-20,3,EXPE,0.29748925819214206
2024-09-20,4,CSCO,-0.33086695775049385
2024-09-20,5,BKNG,-0.4171796414421658
2024-09-20,6,CSX,-1.1043827647948636
2024-09-24,1,CSCO,0.0
2024-10-01,1,PAYX,0.0
2024-10-02,1,PAYX,0.0
2024-10-07,1,MAR,0.0
2024-10-10,1,ZM,0.0
2024-10-16,1,CSX,0.0
2024-10-17,1,CINF,0.2464721023981819
2024-10-17,2,EXPE,0.09054311053493747
2024-10-17,3,ADP,-0.3370152129331196
2024-10-18,1,ADP,0.7071067811865475
2024-10-18,2,MNST,-0.7071067811865475
2024-10-25,1,CINF,0.0
2024-10-28,1,PYPL,0.7071067811865476
2024-10-28,2,CINF,-0.7071067811865476
2024-10-30,1,DASH,5.551115123125783e-17
2024-10-30,2,BKNG,-5.551115123125783e-17
2024-10-31,1,DASH,1.3908809293935795
2024-10-31,2,XEL,-0.08737005487505738
2024-10-31,3,BKR,-0.5638507884676962
2024-10-31,4,EA,-0.739660086050826
2024-11-01,1,AMZN,5.551115123125783e-17
2024-11-01,2,XEL,-5.551115123125783e-17
2024-11-04,1,ILMN,0.7071067811865476
2024-11-04,2,MNST,-0.7071067811865476
2024-11-05,1,ABNB,0.0
2024-11-06,1,TTD,1.1764919769556927
2024-11-06,2,GILD,1.1269126036992416
2024-11-06,3,MAR,0.56253347751808
2024-11-06,4,PAYX,0.012042439919948238
