screen_date,factor_rank,symbol,factor_score,signal_entry_price,stop_loss,take_profit,timing_reason,already_held,queued_for_buy
2020-05-14,1,CSCO,0.0,43.85,40.8528125136706,52.841562458988214,"趋势 OK: 2020-05-07 金叉 (MA20=42.22 > MA60=40.55) | 动量 OK: RSI=58.1 (带 [43.2,81.4]) | 量能 OK: 量比=2.17 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-05-18,1,KHC,0.0,30.87,28.85651388004692,36.91045835985925,"趋势 OK: 2020-05-11 金叉 (MA20=29.39 > MA60=26.60) | 动量 OK: RSI=64.5 (带 [43.5,81.3]) | 量能 OK: 量比=1.99 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-05-27,1,VRSK,0.0,163.46,153.99299226747448,191.8610231975766,"趋势 OK: 2020-05-19 金叉 (MA20=156.92 > MA60=149.58) | 动量 OK: RSI=62.9 (带 [44.2,80.9]) | 量能 OK: 量比=2.22 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-05-29,1,IDXX,0.6751447034517107,308.88,289.08963732125113,368.2510880362466,"趋势 OK: 2020-05-21 金叉 (MA20=291.84 > MA60=260.01) | 动量 OK: RSI=66.8 (带 [43.6,81.2]) | 量能 OK: 量比=2.60 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-05-29,2,ADBE,0.2396144174159004,386.6,362.54861183278405,458.7541645016479,"趋势 OK: 2020-05-21 金叉 (MA20=368.56 > MA60=337.25) | 动量 OK: RSI=64.0 (带 [43.8,81.1]) | 量能 OK: 量比=2.14 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-05-29,3,CHTR,-0.9147591208676109,544.0,513.8224661029029,634.5326016912913,"趋势 OK: 2020-05-21 金叉 (MA20=513.93 > MA60=475.99) | 动量 OK: RSI=68.6 (带 [44.5,80.8]) | 量能 OK: 量比=1.53 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-06-05,1,MDLZ,0.0,52.53,50.16176742484163,59.63469772547513,"趋势 OK: 2020-06-02 金叉 (MA20=50.73 > MA60=50.27) | 动量 OK: RSI=59.4 (带 [45.5,80.3]) | 量能 OK: 量比=2.31 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-06-12,1,ADBE,0.0,406.54,381.08441655472177,482.90675033583483,"趋势 OK: 2020-06-05 金叉 (MA20=385.97 > MA60=350.42) | 动量 OK: RSI=64.0 (带 [43.7,81.1]) | 量能 OK: 量比=2.62 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",True,False
2020-06-19,1,AMZN,0.9779724819291564,2675.01,2547.2223325635546,3058.3730023093376,"趋势 OK: 2020-06-12 金叉 (MA20=2525.57 > MA60=2347.57) | 动量 OK: RSI=69.7 (带 [45.2,80.4]) | 量能 OK: 量比=1.51 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-06-19,2,TMUS,-0.00585420287081137,106.9,99.96004780227143,127.71985659318571,"趋势 OK: 2020-06-12 金叉 (MA20=101.53 > MA60=93.75) | 动量 OK: RSI=63.2 (带 [43.5,81.2]) | 量能 OK: 量比=1.78 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-06-19,3,CSGP,-0.9721182790583452,710.68,665.8390124423395,845.2029626729814,"趋势 OK: 2020-06-12 金叉 (MA20=671.08 > MA60=635.69) | 动量 OK: RSI=63.4 (带 [43.7,81.2]) | 量能 OK: 量比=1.55 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-06-23,1,TMUS,0.0,107.16,99.8275922376728,129.15722328698155,"趋势 OK: 2020-06-16 金叉 (MA20=102.65 > MA60=94.54) | 动量 OK: RSI=63.3 (带 [43.2,81.4]) | 量能 OK: 量比=3.75 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",True,False
2020-06-24,1,TMUS,0.0,108.43,100.96847850641048,130.8145644807686,"趋势 OK: 2020-06-17 金叉 (MA20=103.21 > MA60=94.96) | 动量 OK: RSI=65.3 (带 [43.1,81.4]) | 量能 OK: 量比=7.24 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",True,False
2020-06-26,1,EA,0.0,130.93,123.67795208957742,152.68614373126778,"趋势 OK: 2020-06-19 金叉 (MA20=125.06 > MA60=118.05) | 动量 OK: RSI=68.4 (带 [44.5,80.8]) | 量能 OK: 量比=1.63 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-07-17,1,ILMN,0.5611947886094472,383.64,362.3258916928839,447.58232492134823,"趋势 OK: 2020-07-10 金叉 (MA20=370.36 > MA60=349.44) | 动量 OK: RSI=62.0 (带 [44.4,80.8]) | 量能 OK: 量比=1.53 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-07-17,2,MNST,0.41921150057548306,74.22,70.83117187354328,84.38648437937016,"趋势 OK: 2020-07-10 金叉 (MA20=70.55 > MA60=68.00) | 动量 OK: RSI=67.6 (带 [45.4,80.3]) | 量能 OK: 量比=2.67 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-07-17,3,PCAR,-0.9804062891849308,79.43,75.73427618663953,90.51717144008141,"趋势 OK: 2020-07-10 金叉 (MA20=75.47 > MA60=72.63) | 动量 OK: RSI=66.2 (带 [45.3,80.3]) | 量能 OK: 量比=2.11 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-07-23,1,MU,0.0,52.64,49.087011905188476,63.29896428443458,"趋势 OK: 2020-07-16 金叉 (MA20=50.23 > MA60=48.81) | 动量 OK: RSI=60.3 (带 [43.3,81.4]) | 量能 OK: 量比=1.67 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
