screen_date,factor_rank,symbol,factor_score,signal_entry_price,stop_loss,take_profit,timing_reason,already_held,queued_for_buy
2020-01-02,1,03968,0.0,41.25,39.25924231914863,45.23151536170274,"趋势 OK: 2019-12-23 金叉 (MA20=39.05 > MA80=38.26) | 动量 OK: RSI=66.5 (带 [32.3,75.9]) | 量能 OK: 量比=1.57 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",True,False
2020-01-03,1,00175,0.0,15.76,14.712113712654679,17.85577257469064,"趋势 OK: 2019-12-24 金叉 (MA20=15.12 > MA80=14.42) | 动量 OK: RSI=63.2 (带 [32.0,76.0]) | 量能 OK: 量比=2.33 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2020-01-07,1,02628,0.0,22.25,21.008252622186323,24.733494755627355,"趋势 OK: 2019-12-30 金叉 (MA20=21.26 > MA80=20.02) | 动量 OK: RSI=67.8 (带 [32.0,76.0]) | 量能 OK: 量比=1.59 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2020-01-13,1,00939,0.1414213562373095,6.8,6.552105556360614,7.295788887278772,"趋势 OK: 2020-01-06 金叉 (MA20=6.65 > MA80=6.33) | 动量 OK: RSI=63.9 (带 [34.2,74.9]) | 量能 OK: 量比=1.72 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2020-01-13,2,02318,-0.1414213562373094,95.6,92.12536886334287,102.54926227331424,"趋势 OK: 2020-01-08 金叉 (MA20=92.75 > MA80=91.97) | 动量 OK: RSI=65.1 (带 [34.2,74.9]) | 量能 OK: 量比=1.76 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2020-01-14,1,02318,0.0,96.5,92.94319965881839,103.61360068236324,"趋势 OK: 2020-01-08 金叉 (MA20=93.01 > MA80=92.01) | 动量 OK: RSI=67.9 (带 [34.1,74.9]) | 量能 OK: 量比=1.63 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",True,False
2020-01-20,1,06160,0.1414213562373095,106.2,98.74538660438374,121.10922679123253,"趋势 OK: 2020-01-13 金叉 (MA20=100.70 > MA80=99.57) | 动量 OK: RSI=57.8 (带 [32.0,76.0]) | 量能 OK: 量比=2.13 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2020-01-20,2,00941,-0.14142135623730945,68.65,65.42375130783829,75.10249738432343,"趋势 OK: 2020-01-13 金叉 (MA20=65.00 > MA80=63.57) | 动量 OK: RSI=75.7 (带 [32.5,75.8]) | 量能 OK: 量比=2.19 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2020-01-22,1,00941,0.0,69.4,65.82864270930955,76.54271458138092,"趋势 OK: 2020-01-15 金叉 (MA20=65.49 > MA80=63.65) | 动量 OK: RSI=70.5 (带 [32.0,76.0]) | 量能 OK: 量比=1.60 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",True,False
2020-06-23,1,09988,0.0,220.0,205.52267917741779,248.95464164516443,"趋势 OK: 2020-06-16 金叉 (MA20=209.69 > MA80=198.00) | 动量 OK: RSI=61.7 (带 [32.0,76.0]) | 量能 OK: 量比=1.55 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2020-07-06,1,09988,0.7071067811865476,225.4,210.96632986272562,254.2673402745488,"趋势 OK: 2020-06-26 金叉 (MA20=215.04 > MA80=199.12) | 动量 OK: RSI=63.1 (带 [29.0,79.0]) | 量能 OK: 量比=1.55 (阈=1.20) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",True,False
2020-07-06,2,00939,-0.7071067811865476,6.52,6.153944280127868,7.252111439744263,"趋势 OK: 2020-06-26 金叉 (MA20=6.25 > MA80=6.20) | 动量 OK: RSI=62.3 (带 [29.0,79.0]) | 量能 OK: 量比=2.46 (阈=1.20) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2020-07-07,1,00939,0.0,6.56,6.189733974404448,7.300532051191102,"趋势 OK: 2020-06-29 金叉 (MA20=6.26 > MA80=6.21) | 动量 OK: RSI=63.5 (带 [32.0,76.0]) | 量能 OK: 量比=1.94 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",True,False
2020-07-08,1,00939,0.0,6.57,6.201181547661274,7.3076369046774525,"趋势 OK: 2020-06-30 金叉 (MA20=6.27 > MA80=6.21) | 动量 OK: RSI=63.8 (带 [29.0,79.0]) | 量能 OK: 量比=1.33 (阈=1.20) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",True,False
2020-08-11,1,03968,0.0,38.9,35.826725623595124,45.046548752809755,"趋势 OK: 2020-08-04 金叉 (MA20=37.35 > MA80=36.95) | 动量 OK: RSI=59.2 (带 [32.0,76.0]) | 量能 OK: 量比=1.89 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2020-10-12,1,01109,0.0,37.15,34.236214131309985,42.977571737380025,"趋势 OK: 2020-10-05 金叉 (MA20=35.30 > MA80=34.16) | 动量 OK: RSI=61.6 (带 [29.0,79.0]) | 量能 OK: 量比=1.25 (阈=1.20) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2020-10-15,1,01088,0.0,13.96,13.142905471373632,15.594189057252738,"趋势 OK: 2020-10-07 金叉 (MA20=13.68 > MA80=13.19) | 动量 OK: RSI=60.0 (带 [32.0,76.0]) | 量能 OK: 量比=1.52 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2020-11-04,1,09618,0.0,330.0,308.25043371688406,373.4991325662319,"趋势 OK: 2020-10-28 金叉 (MA20=316.16 > MA80=284.22) | 动量 OK: RSI=65.9 (带 [32.0,76.0]) | 量能 OK: 量比=2.27 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2020-11-10,1,01088,0.0,14.3,13.444530796151437,16.01093840769713,"趋势 OK: 2020-11-03 金叉 (MA20=13.80 > MA80=13.35) | 动量 OK: RSI=63.3 (带 [32.0,76.0]) | 量能 OK: 量比=1.60 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",True,False
2020-11-25,1,02318,0.0,89.4,84.79468152708613,98.61063694582776,"趋势 OK: 2020-11-18 金叉 (MA20=84.86 > MA80=83.01) | 动量 OK: RSI=66.8 (带 [32.0,76.0]) | 量能 OK: 量比=1.54 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2020-11-30,1,01398,0.0,4.92,4.558858831788171,5.642282336423659,"趋势 OK: 2020-11-23 金叉 (MA20=4.68 > MA80=4.46) | 动量 OK: RSI=65.3 (带 [32.0,76.0]) | 量能 OK: 量比=3.10 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2021-01-06,1,00700,0.282842712474619,596.5,553.4683489707083,682.5633020585834,"趋势 OK: 2020-12-29 金叉 (MA20=569.83 > MA80=562.92) | 动量 OK: RSI=58.4 (带 [29.0,79.0]) | 量能 OK: 量比=1.32 (阈=1.20) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2021-01-06,2,00386,-0.282842712474619,3.64,3.390661869988902,4.138676260022197,"趋势 OK: 2020-12-29 金叉 (MA20=3.45 > MA80=3.34) | 动量 OK: RSI=62.0 (带 [29.0,79.0]) | 量能 OK: 量比=1.26 (阈=1.20) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2021-01-08,1,01288,0.0,2.89,2.7019985269677864,3.2660029460644275,"趋势 OK: 2020-12-31 金叉 (MA20=2.81 > MA80=2.73) | 动量 OK: RSI=57.5 (带 [32.0,76.0]) | 量能 OK: 量比=1.61 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2021-01-11,1,00939,0.7932308060984548,6.06,5.706000782815614,6.767998434368772,"趋势 OK: 2021-01-04 金叉 (MA20=5.79 > MA80=5.66) | 动量 OK: RSI=62.3 (带 [29.0,79.0]) | 量能 OK: 量比=1.41 (阈=1.20) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2021-01-11,2,01288,0.632854811876978,2.94,2.7475700607558013,3.3248598784883967,"趋势 OK: 2021-01-04 金叉 (MA20=2.82 > MA80=2.73) | 动量 OK: RSI=62.2 (带 [29.0,79.0]) | 量能 OK: 量比=1.48 (阈=1.20) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",True,False
2021-01-11,3,03988,-0.09697229850581983,2.7,2.5730764927263317,2.9538470145473377,"趋势 OK: 2021-01-04 金叉 (MA20=2.63 > MA80=2.60) | 动量 OK: RSI=58.7 (带 [29.5,78.8]) | 量能 OK: 量比=1.57 (阈=1.20) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2021-01-11,4,00998,-0.3358483576046736,3.39,3.199726738058304,3.770546523883392,"趋势 OK: 2021-01-04 金叉 (MA20=3.28 > MA80=3.25) | 动量 OK: RSI=59.5 (带 [29.0,79.0]) | 量能 OK: 量比=1.63 (阈=1.20) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2021-01-11,5,00857,-0.9932649618649392,2.45,2.292844141021811,2.764311717956378,"趋势 OK: 2021-01-04 金叉 (MA20=2.40 > MA80=2.38) | 动量 OK: RSI=55.2 (带 [29.0,79.0]) | 量能 OK: 量比=1.32 (阈=1.20) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2021-01-12,1,01288,0.0,2.95,2.760600770701816,3.328798458596369,"趋势 OK: 2021-01-05 金叉 (MA20=2.82 > MA80=2.74) | 动量 OK: RSI=63.1 (带 [32.0,76.0]) | 量能 OK: 量比=1.60 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",True,False
2021-01-15,1,01288,0.437601759707148,3.0,2.812605646221534,3.3747887075569323,"趋势 OK: 2021-01-08 金叉 (MA20=2.85 > MA80=2.76) | 动量 OK: RSI=67.7 (带 [32.0,76.0]) | 量能 OK: 量比=1.75 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",True,False
2021-01-15,2,00939,0.41396722981168776,6.18,5.827089841680465,6.8858203166390695,"趋势 OK: 2021-01-08 金叉 (MA20=5.86 > MA80=5.69) | 动量 OK: RSI=65.9 (带 [32.0,76.0]) | 量能 OK: 量比=1.73 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",True,False
2021-01-15,3,00998,-0.8515689895188352,3.5,3.3093439026885467,3.881312194622906,"趋势 OK: 2021-01-08 金叉 (MA20=3.31 > MA80=3.27) | 动量 OK: RSI=67.3 (带 [32.0,76.0]) | 量能 OK: 量比=2.42 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",True,False
2021-01-19,1,03988,0.0,2.77,2.6490931636132546,3.0118136727734908,"趋势 OK: 2021-01-12 金叉 (MA20=2.66 > MA80=2.61) | 动量 OK: RSI=67.2 (带 [33.0,75.5]) | 量能 OK: 量比=2.31 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",True,False
2021-01-20,1,03988,0.0,2.78,2.6605865090694505,3.0188269818610984,"趋势 OK: 2021-01-13 金叉 (MA20=2.67 > MA80=2.62) | 动量 OK: RSI=68.3 (带 [33.1,75.4]) | 量能 OK: 量比=1.64 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",True,False
2021-02-09,1,09987,0.0,463.0,433.4983441607941,522.0033116784118,"趋势 OK: 2021-02-02 金叉 (MA20=450.88 > MA80=445.07) | 动量 OK: RSI=56.9 (带 [32.0,76.0]) | 量能 OK: 量比=1.92 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2021-02-18,1,00267,0.0,6.41,5.982934057628789,7.264131884742423,"趋势 OK: 2021-02-09 金叉 (MA20=6.17 > MA80=5.92) | 动量 OK: RSI=69.4 (带 [32.0,76.0]) | 量能 OK: 量比=1.68 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2021-02-23,1,01398,0.0,5.27,4.9408995042264205,5.9282009915471585,"趋势 OK: 2021-02-16 金叉 (MA20=4.99 > MA80=4.84) | 动量 OK: RSI=65.5 (带 [32.0,76.0]) | 量能 OK: 量比=1.77 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2021-02-25,1,00998,0.0,3.8,3.5514008019718175,4.2971983960563644,"趋势 OK: 2021-02-18 金叉 (MA20=3.62 > MA80=3.43) | 动量 OK: RSI=64.0 (带 [32.0,76.0]) | 量能 OK: 量比=2.09 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",True,False
2021-03-03,1,01398,0.282842712474619,5.28,4.911803379397565,6.01639324120487,"趋势 OK: 2021-02-24 金叉 (MA20=5.03 > MA80=4.89) | 动量 OK: RSI=60.3 (带 [32.0,76.0]) | 量能 OK: 量比=1.53 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",True,False
2021-03-03,2,00939,-0.282842712474619,6.4,5.987608498986492,7.224783002027018,"趋势 OK: 2021-02-24 金叉 (MA20=6.15 > MA80=6.00) | 动量 OK: RSI=59.8 (带 [32.0,76.0]) | 量能 OK: 量比=1.65 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2021-03-05,1,00939,0.5656854249492379,6.49,6.068473654738352,7.333052690523296,"趋势 OK: 2021-02-26 金叉 (MA20=6.20 > MA80=6.01) | 动量 OK: RSI=62.3 (带 [32.0,76.0]) | 量能 OK: 量比=1.70 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",True,False
2021-03-05,2,03988,-0.565685424949238,2.84,2.698517314949921,3.122965370100157,"趋势 OK: 2021-02-26 金叉 (MA20=2.72 > MA80=2.69) | 动量 OK: RSI=64.1 (带 [32.0,76.0]) | 量能 OK: 量比=1.85 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2021-03-08,1,03988,0.0,2.88,2.7379089353106414,3.1641821293787173,"趋势 OK: 2021-03-01 金叉 (MA20=2.73 > MA80=2.70) | 动量 OK: RSI=67.3 (带 [32.1,75.9]) | 量能 OK: 量比=1.67 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",True,False
2021-03-09,1,03988,0.282842712474619,2.89,2.7402011542170244,3.189597691565952,"趋势 OK: 2021-03-02 金叉 (MA20=2.75 > MA80=2.70) | 动量 OK: RSI=68.1 (带 [32.0,76.0]) | 量能 OK: 量比=1.58 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",True,False
2021-03-09,2,00267,-0.282842712474619,6.78,6.2611678608396915,7.817664278320617,"趋势 OK: 2021-03-02 金叉 (MA20=6.48 > MA80=6.04) | 动量 OK: RSI=65.4 (带 [32.0,76.0]) | 量能 OK: 量比=1.54 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",True,False
2021-03-25,1,02328,0.0,6.68,6.165853858481436,7.708292283037126,"趋势 OK: 2021-03-18 金叉 (MA20=6.32 > MA80=6.07) | 动量 OK: RSI=63.7 (带 [32.0,76.0]) | 量能 OK: 量比=1.77 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2021-03-29,1,00998,0.22955494690372663,4.0,3.7630487005684667,4.4739025988630665,"趋势 OK: 2021-03-22 金叉 (MA20=3.83 > MA80=3.55) | 动量 OK: RSI=64.7 (带 [29.0,79.0]) | 量能 OK: 量比=1.38 (阈=1.20) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",True,False
2021-03-29,2,00939,0.14781261374599755,6.68,6.240589984119596,7.558820031760805,"趋势 OK: 2021-03-22 金叉 (MA20=6.48 > MA80=6.11) | 动量 OK: RSI=60.3 (带 [29.0,79.0]) | 量能 OK: 量比=1.32 (阈=1.20) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",True,False
2021-03-29,3,00267,-0.37736756064972393,6.91,6.4482937262555104,7.833412547488979,"趋势 OK: 2021-03-22 金叉 (MA20=6.69 > MA80=6.13) | 动量 OK: RSI=65.6 (带 [29.0,79.0]) | 量能 OK: 量比=1.24 (阈=1.20) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",True,False
2021-04-16,1,00998,0.0,4.2,3.9908819194939866,4.618236161012027,"趋势 OK: 2021-04-09 金叉 (MA20=3.97 > MA80=3.65) | 动量 OK: RSI=74.9 (带 [29.0,79.0]) | 量能 OK: 量比=1.44 (阈=1.20) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2021-04-19,1,03988,0.0,3.11,2.9908624246485824,3.3482751507028343,"趋势 OK: 2021-04-12 金叉 (MA20=2.97 > MA80=2.78) | 动量 OK: RSI=73.3 (带 [30.9,78.1]) | 量能 OK: 量比=1.28 (阈=1.20) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",True,False
2021-04-22,1,03968,0.282842712474619,63.6,59.04217254826358,72.71565490347285,"趋势 OK: 2021-04-15 金叉 (MA20=60.65 > MA80=59.61) | 动量 OK: RSI=60.9 (带 [29.0,79.0]) | 量能 OK: 量比=1.43 (阈=1.20) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2021-04-22,2,00941,-0.282842712474619,53.3,50.26307051845072,59.37385896309856,"趋势 OK: 2021-04-15 金叉 (MA20=51.15 > MA80=49.91) | 动量 OK: RSI=62.4 (带 [29.0,79.0]) | 量能 OK: 量比=1.25 (阈=1.20) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
