symbol,entry_date,entry_price,exit_date,exit_price,size,pnl,pnl_pct,hold_days,exit_reason
00700,2024-09-20,390.38999999999993,2024-10-09,448.551,500,28788.94185000003,0.14898178744332613,19,trailing_stop: close=438.60 <= stop=450.51
01211,2024-09-20,244.84459999999996,2024-10-09,296.5032,800,41018.51667200003,0.21098525350365116,19,trailing_stop: close=291.00 <= stop=299.63
09987,2024-09-20,280.28,2024-10-09,361.4382,700,56481.83123800001,0.2895611531325819,19,trailing_stop: close=346.80 <= stop=367.81
00267,2024-09-23,7.6876799999999985,2024-10-09,9.950040000000001,19900,44763.55646520006,0.29428384115884154,16,trailing_stop: close=9.88 <= stop=10.28
00998,2024-12-09,5.185179999999999,2024-12-16,4.91508,38500,-10644.849753999975,-0.05209076637648058,7,trailing_stop: close=4.94 <= stop=4.96
00267,2024-12-10,9.519509999999999,2025-01-03,8.70129,21000,-17420.165216999965,-0.08595190298660316,24,break_ma80: close=8.71 < MA80=8.84
02328,2024-12-10,12.912899999999999,2025-01-03,11.76822,15400,-17863.67176439999,-0.08864623748344669,24,break_ma80: close=11.78 < MA80=11.86
00939,2024-12-11,6.28628,2025-01-03,6.05394,31800,-7638.681879599993,-0.036959855431192956,23,trailing_stop: close=6.04 <= stop=6.21
00728,2024-12-17,4.82482,2025-01-15,4.67532,41400,-6440.925722399989,-0.03098561189847493,29,trailing_stop: close=4.66 <= stop=4.67
01288,2024-12-24,4.3043,2025-01-23,4.15584,46400,-7139.224268799961,-0.034491090305043604,30,trailing_stop: close=4.15 <= stop=4.16
00883,2025-01-14,19.419399999999996,2025-01-23,18.76122,10200,-6962.209777199943,-0.0338929112124986,9,trailing_stop: close=18.74 <= stop=18.79
00728,2025-02-07,5.004999999999999,2025-02-26,6.1938,39900,47111.84759400006,0.2375224775224778,19,trailing_stop: close=6.05 <= stop=6.21
00941,2025-02-11,77.12704999999998,2025-02-27,78.2217,2500,2482.404475000039,0.014192815620460264,16,trailing_stop: close=79.00 <= stop=79.52
00998,2024-12-30,5.33533,2025-03-21,6.30369,37400,35910.17859219999,0.18149955110555482,81,time_stop: 持有 80 天 >= 80
